Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
100,0,1,15,1,70,2.9703,1.7485,2.3227,0.57412,0.57412,0.91895,79
100,0,1,15,1,-20,0.17986,2.9724,0.065055,0.23426,0.23426,0.66745,123
100,0,1,45,3,0,1.8353,1.8353,1.977,0.1417,0.1417,0.70805,140
100,0,1,30,2,0,2.9979,2.9979,2.9252,-0.072642,0.072642,0.58618,157
100,0,1,45,3,20,2.8489,2.4998,2.6209,0.12105,0.12105,0.57244,144
100,0,1,15,1,70,3.0966,1.8749,1.5277,-0.34715,0.34715,0.99005,106
100,0,1,45,3,0,1.0832,1.0832,0.95813,-0.1251,0.1251,0.58681,144
100,0,1,15,1,0,2.3347,2.3347,2.2936,-0.041118,0.041118,0.50783,168
100,0,1,30,2,20,3.0121,2.663,2.7854,0.12239,0.12239,0.68902,144
100,0,1,30,2,0,0.056115,0.056115,3.0892,-0.10855,0.10855,0.67801,147
100,0,1,15,1,0,0.94435,0.94435,1.533,0.58861,0.58861,0.98167,78
100,0,1,45,3,-70,0.80493,2.7248,2.7976,0.072757,0.072757,0.86513,157
100,0,1,15,1,0,3.0213,3.0213,3.056,0.034659,0.034659,0.95079,170
100,0,1,45,3,-70,0.21928,2.1391,2.9748,0.83566,0.83566,0.71013,54
100,1,1,45,3,70,1.6456,0.42382,3.1189,-0.44655,0.44655,0.79066,147
100,1,1,30,2,20,2.616,2.2669,2.3735,0.10664,0.10664,0.57146,174
100,1,1,15,1,0,0.3824,0.3824,0.32491,-0.057494,0.057494,0.58295,181
100,1,1,15,1,20,2.197,1.8479,2.06,0.21208,0.21208,0.56316,163
100,1,1,15,1,-20,0.21624,3.0088,0.10454,0.23736,0.23736,0.50199,161
100,1,1,45,3,-70,0.77023,2.6901,2.8573,0.16725,0.16725,0.5987,167
100,1,1,45,3,0,0.15108,0.15108,0.074711,-0.076364,0.076364,0.56386,178
100,1,1,15,1,70,2.7529,1.5312,2.114,0.58282,0.58282,0.79315,139
100,1,1,45,3,70,2.9912,1.7695,2.9541,1.1846,1.1846,0.51117,113
100,1,1,15,1,20,1.7929,1.4439,1.7483,0.30443,0.30443,0.57199,156
100,1,1,15,1,0,1.1758,1.1758,1.0582,-0.11762,0.11762,0.55326,173
100,1,1,30,2,0,2.2124,2.2124,2.1408,-0.071535,0.071535,0.67662,179
100,1,1,30,2,0,2.1038,2.1038,2.1325,0.028695,0.028695,0.68125,186
100,1,1,15,1,-50,0.34236,2.6113,0.29146,0.82176,0.82176,0.67956,128
100,1,1,30,2,0,2.2225,2.2225,2.2629,0.040363,0.040363,0.51786,184
100,1,1,45,3,0,1.3203,1.3203,1.6263,0.30597,0.30597,0.5339,156
100,1,1,15,1,50,2.0034,1.1308,1.2055,0.074748,0.074748,0.77077,178
100,1,1,30,2,20,2.9238,2.5748,2.9856,0.41088,0.41088,0.57324,149
100,1,1,45,3,20,1.9552,1.6061,1.7785,0.17234,0.17234,0.62608,167
100,1,1,30,2,-70,0.044033,1.9639,2.2189,0.255,0.255,0.74778,160
100,1,1,30,2,0,0.46294,0.46294,0.26492,-0.19802,0.19802,0.58677,164
100,1,1,45,3,20,1.0079,0.65881,0.8773,0.2185,0.2185,0.51558,163
100,1,1,30,2,70,3.079,1.8573,2.1966,0.3393,0.3393,0.56533,154
100,1,1,15,1,70,2.9047,1.6829,1.6101,-0.072825,0.072825,0.69708,178
100,1,1,30,2,0,0.30747,0.30747,0.34237,0.0349,0.0349,0.62769,185
100,1,1,45,3,70,2.8722,1.6504,1.5841,-0.066363,0.066363,0.6287,179
100,1,1,45,3,0,0.73902,0.73902,0.73802,-0.00099604,0.00099604,0.53478,197
100,1,1,45,3,0,0.88664,0.88664,0.74065,-0.14599,0.14599,0.64092,170
100,1,1,30,2,0,1.7445,1.7445,1.7834,0.038864,0.038864,0.51889,184
100,1,1,15,1,0,0.91261,0.91261,0.5806,-0.33201,0.33201,0.46567,154
100,1,0,30,2,819,-999,2.7992,2.5955,-0.20366,0.20366,0.58965,164
100,1,0,15,1,819,-999,1.4567,1.4387,-0.017976,0.017976,0.59683,189
100,1,0,15,1,819,-999,0.66994,0.65847,-0.011466,0.011466,0.55987,191
100,1,0,15,1,819,-999,0.8011,1.1868,0.38571,0.38571,0.57397,150
100,1,0,30,2,819,-999,1.6205,1.6873,0.066807,0.066807,0.62402,179
100,1,0,15,1,819,-999,1.8588,1.9427,0.083961,0.083961,0.61168,177
100,1,0,15,1,819,-999,0.1936,0.25017,0.056565,0.056565,0.58488,181
100,1,0,15,1,819,-999,1.5435,1.4438,-0.099665,0.099665,0.69403,175
100,1,0,45,3,819,-999,1.9109,2.6064,0.69548,0.69548,0.57397,133
100,1,0,45,3,819,-999,0.64178,0.56673,-0.07505,0.07505,0.73303,178
100,1,0,45,3,819,-999,2.1346,1.7055,-0.42916,0.42916,0.55707,148
100,1,0,30,2,819,-999,1.7478,1.8761,0.1283,0.1283,0.62686,171
100,1,0,30,2,819,-999,1.2685,1.3935,0.12505,0.12505,0.64706,172
100,1,0,30,2,819,-999,0.39549,0.68595,0.29046,0.29046,0.57815,157
100,1,0,45,3,819,-999,2.7595,2.1897,-0.56982,0.56982,0.82132,140
100,1,0,30,2,819,-999,2.3331,2.1625,-0.17063,0.17063,0.65297,167
100,1,0,45,3,819,-999,1.9123,2.5161,0.60383,0.60383,0.58697,138
100,1,0,15,1,819,-999,2.3766,2.3122,-0.064389,0.064389,0.60028,180
100,1,0,45,3,819,-999,2.5374,2.4027,-0.13463,0.13463,0.63893,171
100,1,0,30,2,819,-999,1.8092,1.9167,0.10748,0.10748,0.70498,174
100,1,0,45,3,819,-999,1.9904,1.4031,-0.58734,0.58734,0.64032,139
100,1,0,30,2,819,-999,0.97783,0.9185,-0.05933,0.05933,0.63499,181
100,1,0,45,3,819,-999,2.284,2.3979,0.11394,0.11394,0.65986,173
100,1,0,15,1,819,-999,3.0726,3.1116,0.039019,0.039019,0.67591,184
100,1,0,45,3,819,-999,0.13428,1.9472,-1.3287,1.3287,1.2736,8
100,1,0,30,2,819,-999,1.3514,1.4983,0.1469,0.1469,0.99555,169
100,1,0,15,1,819,-999,1.7841,1.9186,0.13449,0.13449,0.65155,171
100,1,0,15,1,819,-999,2.2207,2.2257,0.0050323,0.0050323,0.70899,194
100,1,0,45,3,819,-999,0.36646,2.8277,-0.68039,0.68039,1.2013,34
100,1,0,30,2,819,-999,2.2898,1.9954,-0.29438,0.29438,0.91109,157
100,1,1,15,1,50,0.98374,0.11107,0.41498,0.3039,0.3039,0.49105,156
100,1,1,15,1,50,1.2588,0.38618,0.48673,0.10056,0.10056,0.54364,175
100,1,1,15,1,0,2.0082,2.0082,1.9501,-0.058149,0.058149,0.50218,181
100,1,1,15,1,0,0.41247,0.41247,0.2281,-0.18436,0.18436,0.59877,166
100,1,1,30,2,0,1.6992,1.6992,1.7492,0.050006,0.050006,0.62426,182
100,1,1,15,1,0,2.581,2.581,2.5263,-0.05462,0.05462,0.58858,181
100,1,1,45,3,0,0.86142,0.86142,0.93617,0.074756,0.074756,0.72055,178
100,1,1,30,2,70,2.3695,1.1478,2.3645,1.2167,1.2167,0.56177,112
100,1,1,30,2,70,2.6603,1.4386,1.4482,0.0096021,0.0096021,0.84712,192
100,1,1,45,3,70,1.7987,0.57695,1.8935,1.3166,1.3166,0.80921,108
100,1,1,30,2,50,2.157,1.2843,2.0039,0.71956,0.71956,0.78234,132
100,1,1,45,3,0,2.7807,2.7807,2.928,0.14732,0.14732,0.64703,169
100,1,1,30,2,20,3.0632,2.7141,2.9889,0.27486,0.27486,0.60098,158
100,1,1,30,2,20,3.0444,2.6953,3.0081,0.31281,0.31281,0.69696,155
100,1,1,30,2,0,1.0073,1.0073,1.0756,0.068277,0.068277,0.71165,179
100,1,1,15,1,0,1.0524,1.0524,0.95283,-0.099562,0.099562,0.77472,175
100,1,1,45,3,0,1.2272,1.2272,1.3331,0.10597,0.10597,0.69628,174
100,1,1,45,3,0,1.1305,1.1305,1.0895,-0.041007,0.041007,0.61778,184
100,0,1,45,3,0,1.5524,1.5524,1.6064,0.054024,0.054024,0.64711,163
100,0,1,15,1,70,2.2804,1.0586,2.5084,1.4497,1.4497,1.4065,8
100,0,1,30,2,0,1.9998,1.9998,2.0846,0.084869,0.084869,0.74434,154
100,0,1,15,1,-70,0.11701,2.0369,2.0374,0.00049198,0.00049198,1.1866,196
100,0,1,45,3,-70,0.41975,2.3396,2.1552,-0.18437,0.18437,1.2689,131
100,0,1,45,3,20,0.79056,0.4415,0.5721,0.1306,0.1306,0.73369,142
100,0,1,30,2,50,2.0639,1.1913,2.0136,0.82239,0.82239,0.65772,55
100,0,1,30,2,0,2.3386,2.3386,2.4225,0.083846,0.083846,1.1083,154
100,0,1,15,1,0,2.5305,2.5305,2.5648,0.034276,0.034276,0.64925,170
100,0,1,45,3,50,1.6246,0.75189,0.78316,0.03127,0.03127,1.0033,172
100,0,1,15,1,20,2.858,2.5089,2.8544,0.34545,0.34545,0.71308,106
100,0,1,45,3,0,0.58286,0.58286,0.43218,-0.15067,0.15067,0.88737,138
100,0,1,15,1,0,2.6284,2.6284,2.6538,0.025328,0.025328,0.73676,175
100,0,1,30,2,-70,1.0374,2.9572,1.1015,1.2859,1.2859,2.0238,19
100,0,1,15,1,70,2.0115,0.78974,0.557,-0.23274,0.23274,1.4784,123
100,0,1,30,2,0,2.5049,2.5049,2.4883,-0.01659,0.01659,0.8252,179
100,0,1,30,2,0,0.7524,0.7524,0.98458,0.23218,0.23218,0.81432,123
100,0,1,15,1,0,2.0644,2.0644,1.9094,-0.15505,0.15505,0.73443,137
100,0,1,45,3,20,1.7642,1.4151,1.7945,0.3794,0.3794,0.77493,102
100,0,1,45,3,50,2.2289,1.3563,1.308,-0.048227,0.048227,0.83524,165
100,0,1,15,1,0,1.136,1.136,1.0789,-0.057097,0.057097,0.77249,162
100,0,1,45,3,0,1.1963,1.1963,1.5321,0.33579,0.33579,0.81211,108
100,0,1,45,3,0,1.8518,1.8518,1.8698,0.018023,0.018023,0.64912,179
100,0,1,45,3,50,3.0363,2.1637,2.2899,0.12628,0.12628,0.84301,143
100,0,1,45,3,50,1.8649,0.99222,0.82175,-0.17048,0.17048,0.83643,134
100,0,1,30,2,0,0.5008,0.5008,0.52722,0.026421,0.026421,0.65108,174
100,0,1,15,1,0,0.07034,0.07034,0.25044,0.1801,0.1801,0.68455,132
100,0,1,30,2,20,0.7948,0.44574,0.45363,0.0078975,0.0078975,0.72031,186
100,0,1,45,3,20,1.1032,0.75411,0.49675,-0.25736,0.25736,0.60807,119
100,0,1,45,3,0,0.91647,0.91647,0.78769,-0.12879,0.12879,0.62792,143
100,0,1,30,2,0,0.45783,0.45783,0.33804,-0.11979,0.11979,0.63412,145
100,0,1,30,2,20,2.1847,1.8356,1.977,0.14131,0.14131,1.1156,140
100,0,1,45,3,-70,0.39337,2.3132,2.5712,0.25793,0.25793,1.031,119
100,0,1,30,2,0,2.4984,2.4984,2.3539,-0.14446,0.14446,0.54693,139
100,0,1,15,1,70,2.6759,1.4542,1.6863,0.23211,0.23211,0.66613,123
100,0,1,15,1,20,1.6047,1.2557,1.4331,0.17744,0.17744,0.71095,133
100,0,1,30,2,0,2.8858,2.8858,2.9064,0.020655,0.020655,0.66132,177
100,0,1,15,1,0,0.10361,0.10361,0.1752,0.071598,0.071598,0.49999,157
100,0,1,45,3,20,1.5112,1.1622,1.3921,0.22996,0.22996,1.3128,123
100,0,1,30,2,0,0.61384,0.61384,0.62563,0.01179,0.01179,0.7614,183
100,0,1,15,1,50,2.8608,1.9881,2.0344,0.046358,0.046358,1.0005,166
100,0,1,15,1,50,2.5734,1.7007,1.8727,0.17202,0.17202,0.92326,134
100,0,1,30,2,20,2.258,1.9089,1.9315,0.022583,0.022583,0.89426,176
100,0,1,45,3,20,2.7949,2.4458,2.4892,0.04339,0.04339,0.75306,167
100,0,1,30,2,0,1.3641,1.3641,1.3025,-0.061625,0.061625,0.64852,160
100,0,1,30,2,20,2.5624,2.2134,2.3149,0.10157,0.10157,0.67615,149
100,0,1,15,1,0,2.2722,2.2722,2.03,-0.2422,0.2422,0.67106,121
100,0,1,45,3,0,2.3793,2.3793,2.4343,0.054986,0.054986,0.71976,163
100,0,1,30,2,50,2.4807,1.6081,2.4111,0.80306,0.80306,0.71115,57
100,0,1,15,1,20,1.4754,1.1264,1.2091,0.082703,0.082703,0.62232,154
100,0,1,30,2,-20,0.22029,3.0128,0.083861,0.21263,0.21263,0.73181,126
100,0,1,15,1,0,2.461,2.461,2.5484,0.087332,0.087332,0.66489,153
100,0,1,45,3,50,2.7655,1.8929,2.3208,0.42794,0.42794,0.67358,96
100,0,1,15,1,20,1.6742,1.3251,1.3929,0.06775,0.06775,0.73535,158
100,0,1,15,1,-20,0.3112,3.1037,0.43644,0.47431,0.47431,0.62145,90
100,0,1,30,2,20,1.9162,1.5671,1.8226,0.25547,0.25547,0.58303,119
100,0,1,30,2,50,1.4328,0.56018,1.1377,0.57756,0.57756,0.64854,79
100,0,1,30,2,0,0.50876,0.50876,0.41259,-0.096173,0.096173,0.60552,151
100,0,1,15,1,20,1.505,1.1559,1.3628,0.20695,0.20695,0.61386,127
100,0,1,15,1,20,0.75883,0.40976,0.60196,0.1922,0.1922,0.55187,130
100,0,1,45,3,20,2.9131,2.5641,2.5807,0.016646,0.016646,0.61811,179
100,0,1,45,3,50,1.7478,0.87515,0.87929,0.0041412,0.0041412,1.3406,190
100,0,1,15,1,0,2.8051,2.8051,2.581,-0.22408,0.22408,0.85241,124
100,0,1,45,3,-70,0.83971,2.7596,1.3942,-1.3654,1.3654,1.0562,14
100,0,1,30,2,0,2.2891,2.2891,2.1492,-0.13994,0.13994,0.88923,140
100,0,1,45,3,0,0.032885,0.032885,0.15677,0.12388,0.12388,0.86725,144
100,0,1,30,2,20,1.9303,1.5812,1.7844,0.20324,0.20324,0.73382,128
100,0,1,45,3,0,1.4759,1.4759,1.4152,-0.060681,0.060681,0.81718,161
100,0,1,15,1,70,1.4161,0.19436,1.933,-1.403,1.403,1.6314,11
100,0,1,45,3,70,2.3422,1.1205,1.0704,-0.050075,0.050075,0.9684,164
100,0,1,15,1,0,3.0739,3.0739,2.0485,-1.0254,1.0254,2.191,38
100,0,1,45,3,0,2.5895,2.5895,2.4126,-0.17696,0.17696,0.82111,133
100,1,0,30,2,819,-999,0.45002,1.958,1.5079,1.5079,1.1184,2
100,1,0,15,1,819,-999,0.18555,0.27417,0.088618,0.088618,0.56409,176
100,1,0,15,1,819,-999,2.4113,2.2791,-0.13223,0.13223,0.61279,171
100,1,0,45,3,819,-999,0.69996,1.2461,0.54612,0.54612,0.7508,141
100,1,0,30,2,819,-999,0.24159,0.057687,-0.18391,0.18391,0.55798,166
100,1,0,45,3,819,-999,1.3766,1.4289,0.052345,0.052345,0.67061,182
100,1,0,15,1,819,-999,0.099252,2.9514,-0.28949,0.28949,0.63766,157
100,1,0,45,3,819,-999,2.2711,2.1151,-0.15601,0.15601,0.79595,168
100,1,0,30,2,819,-999,1.4679,1.5319,0.064008,0.064008,1.1781,80
100,1,0,30,2,819,-999,2.0452,2.1978,0.15257,0.15257,0.67118,169
100,1,0,30,2,819,-999,2.6398,2.7997,0.15986,0.15986,0.6309,168
100,1,0,45,3,819,-999,0.67547,1.5642,0.88872,0.88872,1.1603,25
100,1,0,45,3,819,-999,2.9568,2.2012,-0.75561,0.75561,0.58583,131
100,1,0,30,2,819,-999,3.0628,2.3796,-0.68324,0.68324,0.59355,134
100,1,0,45,3,819,-999,1.6564,2.0461,0.38969,0.38969,0.60996,150
100,1,0,30,2,819,-999,2.9672,3.0464,0.079166,0.079166,0.64063,178
100,1,0,30,2,819,-999,0.42035,2.8304,-0.73157,0.73157,0.6362,132
100,1,0,45,3,819,-999,0.7774,0.09936,-0.67804,0.67804,0.67478,134
100,1,0,30,2,819,-999,1.1721,1.3912,0.21913,0.21913,0.60813,163
100,1,0,45,3,819,-999,2.9895,2.7544,-0.23512,0.23512,0.5997,161
100,1,0,15,1,819,-999,2.2142,2.1821,-0.032187,0.032187,0.66298,186
100,1,0,15,1,819,-999,0.83461,0.8221,-0.012514,0.012514,0.67989,191
100,1,0,45,3,819,-999,0.54501,0.67149,0.12648,0.12648,0.70166,172
100,1,0,15,1,819,-999,1.269,1.4769,0.20789,0.20789,0.61988,164
100,1,0,15,1,819,-999,1.6387,2.1537,0.51505,0.51505,0.61604,143
100,1,0,15,1,819,-999,0.17153,0.2753,0.10376,0.10376,0.74884,174
100,1,0,30,2,819,-999,2.3401,2.3842,0.044148,0.044148,0.61785,183
100,1,0,15,1,819,-999,3.1153,0.35087,0.37715,0.37715,0.58062,6
100,1,0,45,3,819,-999,0.046547,2.1101,-1.078,1.078,0.57403,117
100,1,0,15,1,819,-999,1.7299,1.9698,0.23989,0.23989,0.47462,161
100,1,1,45,3,50,2.5186,1.646,1.4451,-0.20089,0.20089,0.78313,164
100,1,1,45,3,70,1.9644,0.74264,0.87233,0.1297,0.1297,0.89916,171
100,1,1,15,1,70,2.001,0.77925,0.57677,-0.20249,0.20249,0.79397,164
100,1,1,45,3,50,1.9478,1.0752,1.8664,0.79118,0.79118,0.65809,129
100,1,1,30,2,0,2.0919,2.0919,2.0389,-0.053035,0.053035,0.90453,182
100,1,1,15,1,0,0.69347,0.69347,0.49458,-0.19889,0.19889,0.76602,164
100,1,1,30,2,-70,0.20257,2.1224,2.0795,-0.042956,0.042956,1.3791,83
100,1,1,30,2,0,3.0244,3.0244,2.9296,-0.094788,0.094788,0.67728,175
100,1,1,30,2,0,1.2158,1.2158,1.1983,-0.017475,0.017475,0.55506,189
100,1,1,30,2,50,2.5462,1.6735,1.8623,0.18877,0.18877,0.72919,165
100,1,1,15,1,0,1.6342,1.6342,1.9641,0.3299,0.3299,0.73488,154
100,1,1,15,1,0,2.1766,2.1766,2.1068,-0.069871,0.069871,0.73697,179
100,1,1,45,3,0,0.44002,0.44002,0.54993,0.10991,0.10991,0.57498,174
100,1,1,15,1,0,2.4509,2.4509,2.2966,-0.15431,0.15431,0.60748,169
100,1,1,45,3,20,2.4891,2.14,2.4203,0.28028,0.28028,0.69524,158
100,1,1,15,1,20,2.0126,1.6635,1.6526,-0.010914,0.010914,0.60641,192
100,1,1,30,2,-50,0.41697,2.6859,0.39727,0.85296,0.85296,0.62177,126
100,1,1,15,1,0,2.8695,2.8695,2.4863,-0.38323,0.38323,0.90916,151
100,1,1,15,1,0,2.9092,2.9092,2.8329,-0.0763,0.0763,0.71439,178
100,1,1,15,1,70,1.5463,0.32458,0.37286,0.048281,0.048281,0.90318,182
100,1,1,15,1,0,2.0726,2.0726,2.1208,0.048202,0.048202,0.71568,182
100,1,1,45,3,70,1.3993,0.17754,0.66613,0.48859,0.48859,1.014,44
100,1,1,45,3,0,0.96938,0.96938,0.73027,-0.23912,0.23912,0.761,161
100,1,1,45,3,0,1.4563,1.4563,1.3178,-0.1385,0.1385,0.75114,170
100,0,1,45,3,50,1.2642,0.39158,0.08755,-0.30403,0.30403,0.81027,112
100,0,1,45,3,0,1.2586,1.2586,1.2359,-0.022704,0.022704,0.72076,176
100,0,1,30,2,0,1.5537,1.5537,1.7004,0.14665,0.14665,1.5931,139
100,0,1,30,2,0,2.4144,2.4144,2.3432,-0.071146,0.071146,0.54709,157
100,0,1,30,2,-70,0.1411,2.061,2.1818,0.12081,0.12081,0.85,145
100,0,1,30,2,0,1.5018,1.5018,1.4678,-0.033988,0.033988,0.8434,171
100,0,0,15,1,819,-999,2.0453,2.0034,-0.041933,0.041933,0.8322,167
100,0,0,45,3,819,-999,0.23024,2.2697,-1.1022,1.1022,0.98241,32
100,0,0,15,1,819,-999,1.9825,1.9125,-0.07004,0.07004,0.69957,158
100,0,0,45,3,819,-999,0.72208,0.85296,0.13088,0.13088,0.92901,142
100,0,0,45,3,819,-999,0.66067,2.2502,-1.5521,1.5521,0.8178,1
100,0,0,15,1,819,-999,2.4245,2.2903,-0.13422,0.13422,0.87869,142
100,0,0,45,3,819,-999,1.4526,1.5134,0.06073,0.06073,1.5244,161
100,0,0,30,2,819,-999,1.4268,1.8957,0.46882,0.46882,0.97981,91
100,0,0,30,2,819,-999,3.0776,2.9557,-0.12186,0.12186,0.83005,144
100,0,0,15,1,819,-999,1.244,1.1189,-0.1251,0.1251,0.76489,144
100,0,0,30,2,819,-999,3.0763,0.18535,0.25062,0.25062,1.1796,-192
100,0,0,45,3,819,-999,1.8909,2.1035,0.2126,0.2126,0.8581,126
100,0,0,30,2,819,-999,2.2623,2.0185,-0.24373,0.24373,0.87665,121
100,0,0,45,3,819,-999,2.3058,2.0444,-0.26148,0.26148,1.067,118
100,0,0,30,2,819,-999,1.7906,1.9821,0.19142,0.19142,0.93439,130
100,0,0,15,1,819,-999,2.9572,2.8167,-0.14055,0.14055,1.0322,140
100,0,0,45,3,819,-999,1.1761,1.1269,-0.049223,0.049223,0.92771,165
100,0,0,45,3,819,-999,0.019722,2.7262,-0.43513,0.43513,0.99831,95
100,0,0,15,1,819,-999,2.0283,1.7585,-0.26978,0.26978,0.84183,117
100,0,0,45,3,819,-999,1.9173,1.8164,-0.10081,0.10081,1.5617,149
100,0,0,30,2,819,-999,2.0968,1.9574,-0.13939,0.13939,0.93976,140
100,0,0,30,2,819,-999,1.6915,1.8065,0.11496,0.11496,0.95155,146
100,0,0,15,1,819,-999,1.7153,1.8767,0.16139,0.16139,0.81299,136
100,0,0,15,1,819,-999,2.3541,2.4853,0.13121,0.13121,0.72273,142
100,0,0,30,2,819,-999,2.2829,2.0641,-0.2188,0.2188,1.0543,125
100,0,0,30,2,819,-999,0.52774,0.53837,0.010638,0.010638,1.0675,184
100,0,0,30,2,819,-999,2.5984,2.2626,-0.33571,0.33571,0.89567,108
100,0,0,15,1,819,-999,2.2883,2.3994,0.1112,0.1112,0.87799,147
100,0,0,15,1,819,-999,0.27086,0.26814,-0.0027156,0.0027156,0.81452,192
100,0,0,45,3,819,-999,1.5593,1.0304,-0.52888,0.52888,1.0966,84
100,0,1,30,2,50,2.2025,1.3298,2.0542,0.72444,0.72444,0.60403,64
100,0,1,45,3,0,2.4501,2.4501,2.2783,-0.17172,0.17172,0.89694,134
100,0,1,45,3,50,2.1712,1.2986,1.1885,-0.11011,0.11011,0.7959,147
100,0,1,45,3,0,0.63627,0.63627,0.56069,-0.07558,0.07558,0.64402,156
100,0,1,30,2,-50,0.64918,2.9181,1.0822,1.3057,1.3057,1.0217,18
100,0,1,30,2,0,0.18869,0.18869,0.24023,0.051533,0.051533,0.72076,164
100,0,1,15,1,0,1.3173,1.3173,1.3933,0.076019,0.076019,0.85165,156
100,0,1,15,1,0,0.58762,0.58762,0.59864,0.011025,0.011025,0.66305,183
100,0,1,45,3,20,1.2572,0.90809,1.1257,0.2176,0.2176,0.77046,126
100,0,1,15,1,0,0.23826,0.23826,0.30683,0.068564,0.068564,0.64007,158
100,0,1,30,2,0,2.6753,2.6753,2.6602,-0.015137,0.015137,0.63467,180
100,0,1,15,1,50,0.91398,0.041319,0.72912,0.6878,0.6878,0.57359,68
100,0,1,30,2,0,3.0287,3.0287,3.0852,0.056469,0.056469,0.71096,162
100,0,1,30,2,20,2.1345,1.7854,1.921,0.13558,0.13558,0.62811,141
100,0,1,45,3,0,1.8218,1.8218,1.555,-0.26687,0.26687,0.65254,118
100,0,1,45,3,0,2.7224,2.7224,2.7895,0.067152,0.067152,0.60108,159
100,0,1,45,3,-70,0.90863,2.8285,0.70722,1.0203,1.0203,0.8323,39
100,0,1,30,2,20,2.185,1.8359,2.1207,0.28479,0.28479,0.66191,115
100,1,1,15,1,0,2.8579,2.8579,2.2501,-0.60781,0.60781,1.2696,38
100,1,1,45,3,-50,0.16707,2.436,2.5807,0.14466,0.14466,0.8432,170
100,1,1,30,2,20,2.9878,2.6387,2.9386,0.2999,0.2999,0.59809,156
100,1,1,15,1,0,2.3562,2.3562,2.3398,-0.016442,0.016442,1.1603,90
100,1,1,15,1,0,3.0298,3.0298,0.56799,0.67977,0.67977,2.4855,34
100,1,1,15,1,0,0.60914,0.60914,0.65437,0.04523,0.04523,0.70253,183
100,1,1,45,3,20,1.9589,1.6099,0.39045,-1.2194,1.2194,0.16065,112
100,1,1,15,1,0,1.1961,1.1961,1.2074,0.011281,0.011281,0.8433,192
100,1,1,30,2,-70,0.80272,2.7226,2.9448,0.22221,0.22221,0.93237,162
100,1,1,30,2,0,0.0077322,0.0077322,0.045286,0.037554,0.037554,0.6439,185
100,1,1,15,1,0,1.6416,1.6416,1.4645,-0.17709,0.17709,0.61104,166
100,1,1,45,3,0,1.2255,1.2255,1.0637,-0.16185,0.16185,0.63034,168
100,1,1,45,3,70,2.6929,1.4712,1.6119,0.1407,0.1407,0.67659,170
100,1,1,30,2,20,2.3085,1.9594,2.2906,0.33117,0.33117,0.57501,154
100,1,1,30,2,0,2.1496,2.1496,2.2261,0.076544,0.076544,0.52389,178
100,1,1,45,3,0,3.1262,3.1262,0.2075,0.22287,0.22287,0.68728,162
100,1,1,30,2,0,1.8584,1.8584,1.882,0.023638,0.023638,0.57261,188
100,1,1,15,1,0,1.5506,1.5506,1.6733,0.12277,0.12277,0.72074,172
100,1,1,30,2,-20,0.30724,3.0998,0.41354,0.45536,0.45536,0.51897,146
100,1,1,15,1,0,1.9125,1.9125,2.0684,0.1559,0.1559,0.59856,168
100,1,1,15,1,0,1.5766,1.5766,1.6026,0.026001,0.026001,0.7123,187
100,1,1,30,2,-50,0.57246,2.8414,2.7294,-0.11203,0.11203,0.77912,173
100,1,1,45,3,0,0.014386,0.014386,3.0641,-0.091842,0.091842,0.82714,176
100,1,1,15,1,20,1.5102,1.1611,1.1434,-0.017759,0.017759,0.67388,189
100,1,1,15,1,-70,1.1213,3.0412,0.40862,0.50904,0.50904,0.67641,143
100,1,1,45,3,50,1.8503,0.97763,1.0634,0.085748,0.085748,0.88346,177
100,1,1,15,1,0,1.2499,1.2499,1.0108,-0.23905,0.23905,0.64802,161
100,1,1,15,1,0,0.93463,0.93463,0.74786,-0.18677,0.18677,0.58966,166
100,1,1,45,3,50,2.7345,1.8618,2.7562,0.89436,0.89436,0.62296,125
100,1,1,45,3,0,0.43525,0.43525,0.33706,-0.098192,0.098192,0.52501,175
100,1,1,30,2,0,1.807,1.807,1.8686,0.061638,0.061638,0.59511,180
100,1,1,30,2,0,1.7153,1.7153,1.6891,-0.026283,0.026283,0.55296,187
100,1,1,45,3,0,2.3454,2.3454,2.26,-0.085374,0.085374,0.57503,177
100,1,1,45,3,20,2.5508,2.2017,2.5913,0.38963,0.38963,0.45196,150
100,1,1,15,1,20,0.49154,0.14247,0.20349,0.061019,0.061019,0.58028,180
100,1,1,45,3,50,2.7814,1.9088,1.9329,0.024155,0.024155,0.6282,188
100,1,1,30,2,0,1.1151,1.1151,1.168,0.052846,0.052846,0.62717,182
100,1,1,15,1,0,1.1614,1.1614,0.93418,-0.22725,0.22725,0.61137,162
100,1,1,30,2,0,1.0049,1.0049,1.0277,0.022797,0.022797,0.60522,188
100,1,1,30,2,0,3.1407,3.1407,0.038077,0.038921,0.038921,0.62501,184
100,1,1,15,1,0,2.7895,2.7895,2.6806,-0.10892,0.10892,0.64691,174
100,1,1,45,3,70,2.8466,1.6249,2.8663,1.2414,1.2414,0.88935,111
100,1,1,15,1,20,0.82585,0.47678,0.43568,-0.041097,0.041097,0.83441,184
100,1,1,45,3,-20,0.29812,3.0906,3.0434,-0.047247,0.047247,0.6868,183
100,1,1,15,1,0,2.5799,2.5799,2.5823,0.0024698,0.0024698,0.61733,196
100,1,1,45,3,-50,0.38563,2.6546,2.7145,0.059945,0.059945,1.1142,80
